URL,Cena,Cena za m²,Adres,Powierzchnia (m²),Liczba pokoi,Ogrzewanie,Rynek,Typ ogłoszeniodawcy,Rok budowy,Rodzaj zabudowy,Okna,Materiał budynku,Latitude,Longitude
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-39m2-balkon-bezposrednio-ID4uo4J,647 099 zł,16 411 zł/m²,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",39.43m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,51.08454,17.0105
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-ogrodek-bezposrednio-ID4uh3E,Brak danych,Brak danych,"ul. Krakowska, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",28.18m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/kawalerka-w-bloku-z-cegly-fordon-ID4w1Mw,325 000 zł,9 475 zł/m²,"Nowy Fordon, Bydgoszcz, kujawsko-pomorskie",34.3m²,1 pokój,inne,wtórny,biuro nieruchomości,2000,blok,Brak danych,Brak danych,53.15368305,18.12639199520462
https://www.otodom.pl/pl/oferta/apartamenty-winnica-naleczow-ID4uwf6,593 966 zł,14 790 zł/m²,"Nałęczów, Nałęczów, puławski, lubelskie",40.16m²,1 pokój,gazowe,pierwotny,biuro nieruchomości,2026,apartamentowiec,plastikowe,beton komórkowy,51.2878658,22.215604
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-45m2-taras-bezposrednio-ID4uAa1,Brak danych,Brak danych,"ul. Przeworska, Grochów, Praga-Południe, Warszawa, mazowieckie",45.28m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-36m2-balkon-bez-prowizji-ID4uaci,Brak danych,Brak danych,"ul. Jodłowicka, Pracze Odrzańskie, Fabryczna, Wrocław, dolnośląskie",36m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-balkon-ID4umI9,Brak danych,Brak danych,"ul. Ostródzka, Brzeziny, Białołęka, Warszawa, mazowieckie",29.49m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/kawalerka-inwestycyjna-600m-od-morza-perelka-ID4wdb0,512 000 zł,17 896 zł/m²,"Kołobrzeg, kołobrzeski, zachodniopomorskie",28.61m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2019,apartamentowiec,plastikowe,Brak danych,54.1759614,15.5764209
https://www.otodom.pl/pl/oferta/m1-w-zorach-vi-twoje-nowe-m-ID4nwOv,259 720 zł,8 600 zł/m²,"ul. Promienna, Żory, śląskie",30.2m²,1 pokój,gazowe,pierwotny,deweloper,2023,apartamentowiec,plastikowe,pustak,50.02973,18.68905
https://www.otodom.pl/pl/oferta/nowe-mieszkania-1-pokoj-ogrodek-23-vat-ID4wdY1,270 840 zł,11 100 zł/m²,"ul. Ligocka, Załęska Hałda-Brynów, Katowice, śląskie",24.4m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,apartamentowiec,plastikowe,Brak danych,50.24142,18.97508
https://www.otodom.pl/pl/oferta/bielskie-tarasy-mieszkanie-1-pok-nowa-inwestycja-ID4wcUY,280 000 zł,9 377 zł/m²,"ul. Filarowa, Stare Bielsko, Bielsko-Biała, śląskie",29.86m²,1 pokój,miejskie,pierwotny,deweloper,2025,apartamentowiec,plastikowe,silikat,49.82907,19.00555
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4umnB,Brak danych,Brak danych,"ul. Myszyniecka, Bródno, Targówek, Warszawa, mazowieckie",27.61m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/apartamenty-inwestycyjne-prestiz-zysk-lokaliza-ID4wd16,319 100 zł,12 273 zł/m²,"Śródmieście, Śródmieście, Gdańsk, pomorskie",26m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,Brak danych,Brak danych,beton komórkowy,54.3468793,18.6443526
https://www.otodom.pl/pl/oferta/stylowa-kawalerka-na-piatkowie-ID4wcG1,420 000 zł,12 727 zł/m²,"os. Bolesława Śmiałego, Piątkowo, Stare Miasto, Poznań, wielkopolskie",33m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1978,blok,Brak danych,wielka płyta,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-loggia-ID4udZ7,Brak danych,Brak danych,"ul. Hawelańska, Winogrady, Stare Miasto, Poznań, wielkopolskie",29.1m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/duze-okna-i-wysokie-sufity-dla-milosnikow-kamienic-ID4uJ2U,780 000 zł,18 475 zł/m²,"Stara Praga, Praga-Północ, Warszawa, mazowieckie",42.22m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1910,kamienica,Brak danych,cegła,52.2506928,21.0333538
https://www.otodom.pl/pl/oferta/wum-inwestycja-pod-wynajem-cicho-od-zaraz-park-ID4uDX3,387 000 zł,20 919 zł/m²,"ul. Racławicka, Rakowiec, Ochota, Warszawa, mazowieckie",18.5m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1969,blok,plastikowe,Brak danych,52.19998,21.02316
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-balkon-bez-prowizji-ID4u9E0,Brak danych,Brak danych,"ul. Chłodna, Helenów, Bałuty, Łódź, łódzkie",37.77m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-ogrodek-ID4unDB,Brak danych,Brak danych,"ul. Bieszczadzka, Wielki Kack, Gdynia, pomorskie",33.35m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,54.45046,18.45902
https://www.otodom.pl/pl/oferta/centrum-jezyceuczelnie-w-okolicysmart-osiedle-ID4w6ze,389 999 zł,13 000 zł/m²,"ul. Jana Henryka Dąbrowskiego, Jeżyce, Jeżyce, Poznań, wielkopolskie",30m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,apartamentowiec,Brak danych,cegła,52.41156,16.90899
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-ogrodek-bez-prowizji-ID4uhR5,Brak danych,Brak danych,"ul. Spadochroniarzy, Złotno, Polesie, Łódź, łódzkie",27.88m²,1 pokój,brak informacji,pierwotny,deweloper,2024,Brak danych,Brak danych,Brak danych,51.77765,19.39011
https://www.otodom.pl/pl/oferta/pomorska-mieszkanie-1-pok-p8-2-12-ID4nsWn,599 000 zł,11 152 zł/m²,"ul. Pomorska, Śródmieście, Bydgoszcz, kujawsko-pomorskie",53.71m²,1 pokój,brak informacji,pierwotny,deweloper,2024,apartamentowiec,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/sprzedam-kawalerke-centrum-miasta-ID4wcEB,430 000 zł,15 926 zł/m²,"Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",27m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych,51.10366,17.02231
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-centrum-dla-studenta-ID4weGp,543 191 zł,18 507 zł/m²,"Ołbin, Śródmieście, Wrocław, dolnośląskie",29.35m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2026,blok,Brak danych,inny,51.12319,17.05578
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-42m2-balkon-ID4ulTT,702 391 zł,16 605 zł/m²,"ul. Nowomiejska, Młyniska, Gdańsk, pomorskie",42.3m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,54.36099,18.64734
https://www.otodom.pl/pl/oferta/kup-i-zarabial-apartamenty-na-lesnej-ID4uTYB,499 000 zł,23 383 zł/m²,"ul. Leśna, Bukowina Tatrzańska, Bukowina Tatrzańska, tatrzański, małopolskie",21.34m²,1 pokój,inne,wtórny,biuro nieruchomości,1935,apartamentowiec,plastikowe,drewno,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-29m2-loggia-bez-prowizji-ID4u9Mz,327 580 zł,11 000 zł/m²,"ul. Dębowa/Senatorska, Górniak, Górna, Łódź, łódzkie",29.78m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,50.30191,18.15714
https://www.otodom.pl/pl/oferta/kawalerka-32m2-balkon-piwnica-lilii-wenedy-ID4uAAO,485 000 zł,15 156 zł/m²,"Lilii Wenedy, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",32m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1976,blok,plastikowe,wielka płyta,50.02293,19.98989
https://www.otodom.pl/pl/oferta/nowa-cena-kawalerka-po-remoncie-ID4uEfD,190 000 zł,5 556 zł/m²,"Jastrzębie-Zdrój, śląskie",34.2m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych,49.9519085,18.6023614
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-35m2-balkon-bez-prowizji-ID4uG2R,Brak danych,Brak danych,"ul. Piątkowska, Winiary, Jeżyce, Poznań, wielkopolskie",35.73m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/tu-odpoczniesz-i-znajdziesz-spokoj-ID4weeQ,"453 413,41 zł",15 407 zł/m²,"ul. Szkolna, Międzywodzie, Dziwnów, kamieński, zachodniopomorskie",29.43m²,1 pokój,kotłownia,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,silikat,,
https://www.otodom.pl/pl/oferta/hawelanska-dostepne-od-zaraz-duzy-taras-ID4wemK,449 000 zł,15 754 zł/m²,"ul. Hawelańska, Winogrady, Stare Miasto, Poznań, wielkopolskie",28.5m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,Brak danych,Brak danych,52.40991,16.92912
https://www.otodom.pl/pl/oferta/nietypowa-duza-klimatyczna-kawalerka-rezerwacja-ID4w9jE,290 000 zł,7 688 zł/m²,"Nowe Rokicie, Górna, Łódź, łódzkie",37.72m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1960,blok,plastikowe,cegła,51.7351486,19.4461889
https://www.otodom.pl/pl/oferta/kawalerka-16-9-m2-pod-inwestycje-biezanow-ID4rYlk,179 000 zł,11 258 zł/m²,"ul. Młodzieży, Prokocim, Bieżanów-Prokocim, Kraków, małopolskie",15.9m²,1 pokój,brak informacji,wtórny,prywatny,Brak danych,Brak danych,plastikowe,Brak danych,50.02293,19.98989
https://www.otodom.pl/pl/oferta/na-sprzedaz-mieszkanie-29-9-m-w-ruczaju-ID4wftH,460 000 zł,15 333 zł/m²,"Ruczaj, Dębniki, Kraków, małopolskie",30m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych,50.0249674,19.9061688
https://www.otodom.pl/pl/oferta/od-razu-z-najemca-zarabiaj-1880-netto-roi-ok-8-ID4wfxK,373 955 zł,14 500 zł/m²,"Partynice, Krzyki, Wrocław, dolnośląskie",25.79m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2024,apartamentowiec,plastikowe,silikat,51.0613136,16.9959843
https://www.otodom.pl/pl/oferta/zakrzowek-residence-z-gwarancja-najmu-ID4tWdV,499 000 zł,19 960 zł/m²,"ul. Kobierzyńska, Ruczaj, Dębniki, Kraków, małopolskie",25m²,1 pokój,miejskie,pierwotny,prywatny,2004,apartamentowiec,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/male-mieszanie-w-centrum-lodzi-kilinskiego-100-ID4ooLy,295 000 zł,9 906 zł/m²,"ul. Jana Kilińskiego 100, Księży Młyn, Widzew, Łódź, łódzkie",29.78m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła,51.76403,19.4671
https://www.otodom.pl/pl/oferta/barbary-19-1-pok-ogrzewanie-podlogowe-ID4rg8P,Brak danych,Brak danych,"ul. Barbary, Śródmieście, Katowice, śląskie",29.06m²,1 pokój,inne,pierwotny,deweloper,2025,blok,plastikowe,Brak danych,50.25685,19.02094
https://www.otodom.pl/pl/oferta/top-lokalizacja-obok-parku-nowe-po-remoncie-ID4wdtR,389 000 zł,12 156 zł/m²,"ul. Mariacka 36, Śródmieście, Katowice, śląskie",32m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-33m2-balkon-ID4u8YH,392 418 zł,11 700 zł/m²,"ul. Józefowska 23, Wełnowiec-Józefowiec, Katowice, śląskie",33.54m²,1 pokój,miejskie,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych,50.27746,19.01701
https://www.otodom.pl/pl/oferta/ostatnia-kawalerka-politechnika-do-28-02-rabat-ID4weXl,302 635 zł,11 134 zł/m²,"al. Politechniki, Politechniczna, Polesie, Łódź, łódzkie",27.18m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,apartamentowiec,plastikowe,inny,51.746483952507255,19.450879348334855
https://www.otodom.pl/pl/oferta/mieszkanie-na-sprzedaz-w-chodziezy-ID4uIU0,190 000 zł,5 142 zł/m²,"Chodzież, chodzieski, wielkopolskie",36.95m²,1 pokój,gazowe,wtórny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych,52.9886824,16.9159506
https://www.otodom.pl/pl/oferta/kawalerka-1-pokoj-18-5m2-praga-poludnie-ID4wfgo,380 000 zł,21 714 zł/m²,"ul. Osowska, Grochów, Praga-Południe, Warszawa, mazowieckie",17.5m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,1978,Brak danych,plastikowe,Brak danych,52.2379,21.08446
https://www.otodom.pl/pl/oferta/kawalerka-dla-inwestora-13min-centrum-obok-pkm-ID4wcTg,352 000 zł,12 138 zł/m²,"Ujeścisko-Łostowice, Gdańsk, pomorskie",29m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,cegła,54.3310286,18.5844499
https://www.otodom.pl/pl/oferta/top-kawalerka-nad-rzeka-7-min-do-rynku-ID4wf0n,528 155 zł,18 499 zł/m²,"Kleczków, Psie Pole, Wrocław, dolnośląskie",28.55m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,silikat,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-loggia-ID4ulZm,487 281 zł,17 700 zł/m²,"ul. Myśliwska, Płaszów, Podgórze, Kraków, małopolskie",27.53m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/-ID4weKq,407 000 zł,13 755 zł/m²,"ul. Wiaduktowa, Brochów, Krzyki, Wrocław, dolnośląskie",29.59m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych,51.06407,17.07338
https://www.otodom.pl/pl/oferta/jasna-kawalerka-3-okna-w-stylu-loft-zawady-p-n-ID4wf0W,355 000 zł,13 998 zł/m²,"ul. Krótka, Stare Miasto, Stare Miasto, Poznań, wielkopolskie",25.36m²,1 pokój,elektryczne,wtórny,prywatny,1930,kamienica,plastikowe,cegła,52.40991,16.92912
https://www.otodom.pl/pl/oferta/wadowice-male-mieszkanie-poddasze-ul-sadowa-ID4wcTU,235 000 zł,7 844 zł/m²,"Wadowice, Wadowice, wadowicki, małopolskie",29.96m²,1 pokój,gazowe,wtórny,biuro nieruchomości,2015,dom wolnostojący,plastikowe,Brak danych,49.8853687,19.5016523
https://www.otodom.pl/pl/oferta/kawalerka-zabrze-goethego-18-scisle-centrum-ID4we4J,259 000 zł,7 507 zł/m²,"ul. Johanna Goethego, Śródmieście, Zabrze, śląskie",34.5m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,wielka płyta,,
https://www.otodom.pl/pl/oferta/1-pokojowy-apartament-inwestycyjny-27m2-ID4uVVY,Brak danych,Brak danych,"ul. Kaszubska, Oliwa, Gdańsk, pomorskie",27m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,54.40506,18.56832
https://www.otodom.pl/pl/oferta/sloneczne-mieszkanie-z-klimatem-grzegorzki-ID4we25,570 000 zł,15 659 zł/m²,"Grzegórzki, Grzegórzki, Kraków, małopolskie",36.4m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1970,blok,plastikowe,cegła,50.0593184,19.9651538
https://www.otodom.pl/pl/oferta/wawer-kawalerka-ogrodkiem-36m2-ID4wdLG,425 140 zł,15 404 zł/m²,"ul. Zwoleńska, Zerzeń, Wawer, Warszawa, mazowieckie",27.6m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,2025,blok,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-ogrodek-ID4unSj,Brak danych,Brak danych,"ul. Czerwone Maki, Ruczaj, Dębniki, Kraków, małopolskie",28.78m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,50.00945,19.88757
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-27m2-balkon-bez-prowizji-ID4ubrm,284 959 zł,10 373 zł/m²,"ul. Promenada, Dopiewiec, Dopiewo, poznański, wielkopolskie",27.47m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,52.3743855,16.71399152010204
https://www.otodom.pl/pl/oferta/kawalerka-1-pokoj-apartament-balkon-ul-wroclawska-ID4wdSC,539 000 zł,19 911 zł/m²,"ul. Wrocławska 53C, Krowodrza, Krowodrza, Kraków, małopolskie",27.07m²,1 pokój,miejskie,wtórny,prywatny,2018,apartamentowiec,plastikowe,cegła,50.07546,19.93255
https://www.otodom.pl/pl/oferta/osiedle-lososiowa-mieszkanie-1-pok-3-ID4lMEw,Brak danych,Brak danych,"ul. Łososiowa, Radogoszcz, Bałuty, Łódź, łódzkie",29.06m²,1 pokój,brak informacji,pierwotny,deweloper,2025,blok,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/okazja-kawalerka-w-plocku-mozliwe-2-pokoje-ID4wfzd,262 000 zł,9 034 zł/m²,"Płock, mazowieckie",29m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych,52.535347099999996,19.713630138580008
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-30m2-taras-bez-posrednikow-ID4uahh,Brak danych,Brak danych,"pl. Piastów, Śródmieście, Gliwice, śląskie",30.38m²,1 pokój,brak informacji,pierwotny,deweloper,2027,Brak danych,Brak danych,Brak danych,50.29778731152524,18.67709088896982
https://www.otodom.pl/pl/oferta/mieszkanie-duza-kawalerka-ID4uxJJ,287 000 zł,7 553 zł/m²,"Łomża, podlaskie",38m²,1 pokój,miejskie,wtórny,prywatny,1980,blok,plastikowe,cegła,53.1750699,22.0727551
https://www.otodom.pl/pl/oferta/mikrokawalerkawyposazonastare-miastorobotnicza-ID4wcVC,259 000 zł,17 267 zł/m²,"ul. Robotnicza, Szczepin, Stare Miasto, Wrocław, dolnośląskie",15m²,1 pokój,elektryczne,wtórny,biuro nieruchomości,Brak danych,Brak danych,plastikowe,Brak danych,51.11073,17.03663
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-36m2-ogrodek-ID4uaSI,415 013 zł,11 302 zł/m²,"ul. Koszalińska, Strzeszyn, Jeżyce, Poznań, wielkopolskie",36.72m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/mieszkanie-na-parterze-wejscie-z-ulicy-ID4w9hK,199 000 zł,8 027 zł/m²,"ul. Fabryczna, Wilda, Wilda, Poznań, wielkopolskie",24.79m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,kamienica,plastikowe,cegła,,
https://www.otodom.pl/pl/oferta/kawalerka-lokal-25m2-w-centrum-ID4weyD,585 000 zł,23 391 zł/m²,"ul. Krowoderska, Kleparz, Stare Miasto, Kraków, małopolskie",25.01m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych,50.06879,19.93696
https://www.otodom.pl/pl/oferta/kawalerka-w-centrum-po-generalnym-remoncie-ID4wdV9,472 500 zł,17 500 zł/m²,"ul. Grabiszyńska, Przedmieście Świdnickie, Stare Miasto, Wrocław, dolnośląskie",27m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1972,blok,Brak danych,Brak danych,51.10366,17.02231
https://www.otodom.pl/pl/oferta/apartament-35-m2-ivp-centrum-ul-kaczynskiego-ID4uAeS,458 640 zł,13 000 zł/m²,"ul. Prezydenta Lecha Kaczyńskiego, Śródmieście, Kielce, świętokrzyskie",35.28m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2023,Brak danych,plastikowe,cegła,,
https://www.otodom.pl/pl/oferta/super-kawalerka-w-srodmiesciu-ID4uuej,210 000 zł,7 343 zł/m²,"Marszałka Józefa Piłsudskiego, Ostrołęka, mazowieckie",28.6m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1980,blok,plastikowe,pustak,53.0851192531793,21.573256030997143
https://www.otodom.pl/pl/oferta/przestronny-salon-centrum-oddane-do-uzytku-ID4weRW,490 146 zł,15 100 zł/m²,"ul. Komuny Paryskiej, Przedmieście Oławskie, Krzyki, Wrocław, dolnośląskie",32.46m²,1 pokój,brak informacji,pierwotny,biuro nieruchomości,2024,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-balkon-bez-prowizji-ID4uai3,Brak danych,Brak danych,"ul. Ługowa, Mszczonów, Mszczonów, żyrardowski, mazowieckie",28.58m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,51.97052,20.52183
https://www.otodom.pl/pl/oferta/kawalerka-bezczynszowa-na-widzewie-ID4wdrP,150 000 zł,8 762 zł/m²,"ul. Powstańców Śląskich, Sikawa, Widzew, Łódź, łódzkie",17.12m²,1 pokój,gazowe,wtórny,biuro nieruchomości,1990,Brak danych,Brak danych,cegła,51.79201,19.52498
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-28m2-bez-posrednikow-ID4ug8J,Brak danych,Brak danych,"ul. Bartosza Głowackiego, Bronowice, Bronowice, Kraków, małopolskie",28.05m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,,
https://www.otodom.pl/pl/oferta/lake-hill-mazury-doskonala-inwestycja-ID4u0wy,624 000 zł,17 204 zł/m²,"Ostróda, ostródzki, warmińsko-mazurskie",36.27m²,1 pokój,brak informacji,wtórny,biuro nieruchomości,Brak danych,Brak danych,Brak danych,Brak danych,53.7028052,19.962863844011487
https://www.otodom.pl/pl/oferta/bielskie-tarasy-mieszkanie-1-pok-nowa-inwestycja-ID4oRUn,328 320 zł,10 995 zł/m²,"ul. Filarowa, Stare Bielsko, Bielsko-Biała, śląskie",29.86m²,1 pokój,miejskie,pierwotny,deweloper,2025,apartamentowiec,plastikowe,silikat,49.82907,19.00555
https://www.otodom.pl/pl/oferta/kawalerka-28-m2-zazamcze-z-wyposazeniem-ID4uw70,215 000 zł,7 679 zł/m²,"ul. Wieniecka 40, Włocławek, kujawsko-pomorskie",28m²,1 pokój,miejskie,wtórny,prywatny,1968,blok,plastikowe,Brak danych,,
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-34m2-balkon-ID4uo39,615 360 zł,17 713 zł/m²,"ul. Pabianicka, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",34.74m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,51.08454,17.0105
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-36m2-balkon-bez-prowizji-ID4uaS4,424 499 zł,11 560 zł/m²,"ul. Koszalińska, Strzeszyn, Jeżyce, Poznań, wielkopolskie",36.72m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,52.45165,16.84873
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-37m2-ogrodek-bez-prowizji-ID4u9AM,Brak danych,Brak danych,"ul. Gwiaździsta, Powstańców Śląskich, Krzyki, Wrocław, dolnośląskie",37.33m²,1 pokój,brak informacji,pierwotny,deweloper,2026,Brak danych,Brak danych,Brak danych,51.08454,17.0105
https://www.otodom.pl/pl/oferta/kawalerka-do-wejscia-23-8m2-os-kalinowe-ID4wf2d,415 000 zł,17 518 zł/m²,"os. Kalinowe, Bieńczyce, Bieńczyce, Kraków, małopolskie",23.69m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1975,blok,plastikowe,Brak danych,50.091117,20.013326731946403
https://www.otodom.pl/pl/oferta/koniuchy-bartkiewiczowny-mieszkanie-z-balkonem-ID4weas,330 000 zł,9 706 zł/m²,"ul. Janiny Bartkiewiczówny, Koniuchy, Toruń, kujawsko-pomorskie",34m²,1 pokój,miejskie,wtórny,biuro nieruchomości,2000,blok,plastikowe,cegła,53.03295,18.59214
https://www.otodom.pl/pl/oferta/rondo-daszynskiego-ul-lucka-15-studio-z-balkonem-ID4wcEn,690 000 zł,18 852 zł/m²,"ul. Łucka, Mirów, Wola, Warszawa, mazowieckie",36.6m²,1 pokój,miejskie,wtórny,biuro nieruchomości,Brak danych,apartamentowiec,plastikowe,Brak danych,52.2189,21.234
https://www.otodom.pl/pl/oferta/23-m-po-kapitalnym-remoncie-od-juz-ID4wffG,449 000 zł,19 437 zł/m²,"Koło, Wola, Warszawa, mazowieckie",23.1m²,1 pokój,miejskie,wtórny,biuro nieruchomości,1965,blok,plastikowe,wielka płyta,52.2453972,20.9454394
https://www.otodom.pl/pl/oferta/kawalerki-francuska-wojewodzka-ID4tful,156 853 zł,10 100 zł/m²,"Osiedle Paderewskiego-Muchowiec, Katowice, śląskie",15.53m²,1 pokój,miejskie,pierwotny,biuro nieruchomości,Brak danych,blok,plastikowe,Brak danych,50.2402692,19.0341378
https://www.otodom.pl/pl/oferta/bezposrednio-29-m2-centrum-warynskiego-1a-ID4t5O6,398 000 zł,13 743 zł/m²,"ul. Ludwika Waryńskiego 1A, Centrum, Białystok, podlaskie",28.96m²,1 pokój,miejskie,pierwotny,prywatny,1959,kamienica,plastikowe,cegła,,
https://www.otodom.pl/pl/oferta/kawalerka-26m-metro-wawrzyszew-bielany-ID4wd4O,450 000 zł,17 308 zł/m²,"ul. Władysława Reymonta 21, Wawrzyszew, Bielany, Warszawa, mazowieckie",26m²,1 pokój,miejskie,wtórny,prywatny,Brak danych,blok,plastikowe,Brak danych,52.24536,21.28846
https://www.otodom.pl/pl/oferta/1-pokojowe-mieszkanie-32m2-balkon-bez-prowizji-ID4ulHk,Brak danych,Brak danych,"ul. Przemyska, Ujeścisko-Łostowice, Gdańsk, pomorskie",32.93m²,1 pokój,brak informacji,pierwotny,deweloper,2025,Brak danych,Brak danych,Brak danych,54.34394,18.59044
